T (K),"-CH3,neutral","-CH3,P-based","-CH3,N-based","-CH3,anion-based",-CH2-neutral,-CH2-P-based,-CH2-N-based,-CH2-anion-based,>CH-,>C<,-OH,-O-,-COOH,-COO-,-NH2,-NH-,>N-cation-based,>N-anion-based,>N-neutral,-CN,-F,-Br,-I,-Pcation-based,-Panion-based,-B,-S-, -SO2,=CH-, =C<, -O-, =N-
408.14,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,5,0,0,1
413.16,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,5,0,0,1
418.13,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,5,0,0,1
423.15,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,5,0,0,1
284.33,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
286.06,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
287.8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
289.54,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
291.28,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
293.02,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
295.22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
297.87,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
300.52,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
303.16,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
305.8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
308.44,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
311.08,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
313.7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
316.31,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
318.89,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
321.49,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
324.12,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
326.76,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
329.4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
332.06,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
334.74,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
337.44,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
340.22,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
343.07,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
345.93,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
348.78,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
351.65,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
354.5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
357.36,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
360.34,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
363.27,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
366.13,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
369.01,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
371.98,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
374.67,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
377.53,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
380.37,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
383.27,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
386.18,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
389.03,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,1
298.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
300.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
303.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
305.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
308.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
310.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
313.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
315.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
318.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
320.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
323.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
325.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
328.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
330.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
333.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
335.65,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
338.15,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,1
303.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
308.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
313.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
318.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
323.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
328.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
333.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
338.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
343.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
348.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
353.15,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
309.15,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,2,1,0,2
323.15,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,2,1,0,2
309.15,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,2,1,0,2
323.15,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,2,1,0,2
298.15,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
298.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
323.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
256.91,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
260,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
263,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
270,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
271.44,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
280,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
290,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
298.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
300,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
310,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
283.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
288.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
293.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
298.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
303.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
308.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
313.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
318.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
323.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
328.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
333.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
338.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
343.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
348.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
353.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
358.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
343.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
348.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
353.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
358.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
363.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
368.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
373.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
378.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
383.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
388.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
393.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
398.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
403.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
408.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
413.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
418.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
423.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
428.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
433.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
438.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
443.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
448.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
453.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
458.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
463.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
293.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
295.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
298.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
300.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
303.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
305.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
308.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
310.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
313.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
315.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
318.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320.65,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
323.15,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
349.92,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
350,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
360,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
370,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
347.66,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
350.15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
352.61,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
353.91,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
355.07,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
357.53,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
359.99,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
361.35,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
362.45,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
364.95,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
366.81,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
367.5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
298.15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
303.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
308.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
313.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
318.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
323.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
328.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
333.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
338.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
343.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
348.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
353.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
358.2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
196.36,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
197.81,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
199.27,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
200.76,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
202.25,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
203.79,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
205.33,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
206.9,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
208.47,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
210.06,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
211.66,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
213.18,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
214.52,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
215.86,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
217.18,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
218.5,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
219.81,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
221.12,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
222.41,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
223.71,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
225,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
226.27,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
227.54,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
228.79,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
